Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?
97,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,139,,,,79712241318ccb60d13b039c44a1b743b49988d0,1436563194,-1,1436563194/1425670331,"      this.sortValueCoder = null;"," 
   /**
    * Returns a SinkWriter that allows writing to this ShuffleSink,
-   * using the given ShuffleEntryWriter.
+   * using the given ShuffleEntryWriter. The dataset ID is used to
+   * construct names of counters that track per-worker per-dataset
+   * bytes written to shuffle.
    */
-  public SinkWriter<WindowedValue<T>> writer(ShuffleEntryWriter writer) throws IOException {
-    return new ShuffleSinkWriter(writer);
+  public SinkWriter<WindowedValue<T>> writer(ShuffleEntryWriter writer,
+                                             String datasetId) throws IOException {
+    return new ShuffleSinkWriter(writer, options, addCounterMutator, datasetId);
   }
 
   /** The SinkWriter for a ShuffleSink. */
   class ShuffleSinkWriter implements SinkWriter<WindowedValue<T>> {
-    ShuffleEntryWriter writer;
-    long seqNum = 0;
+    private static final String COUNTER_WORKER_PREFIX = ""worker-"";
+    private static final String COUNTER_DATASET_PREFIX = ""-dataset-"";
+    private static final String COUNTER_SUFFIX = ""-shuffle-bytes"";
 
-    ShuffleSinkWriter(ShuffleEntryWriter writer) throws IOException {
+    private ShuffleEntryWriter writer;
+    private long seqNum = 0;
+    private Counter<Long> perWorkerPerDatasetBytesCounter;
+
+    ShuffleSinkWriter(
+        ShuffleEntryWriter writer,
+        PipelineOptions options,
+        CounterSet.AddCounterMutator addCounterMutator,
+        String datasetId) throws IOException {
       this.writer = writer;
+      DataflowWorkerHarnessOptions dataflowOptions =
+          options.as(DataflowWorkerHarnessOptions.class);
+      this.perWorkerPerDatasetBytesCounter = addCounterMutator.addCounter(
+          Counter.longs(
+              COUNTER_WORKER_PREFIX + dataflowOptions.getWorkerId()
+              + COUNTER_DATASET_PREFIX + datasetId + COUNTER_SUFFIX,
+              SUM));
     }
 
     @Override
",
98,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,140,,,,79712241318ccb60d13b039c44a1b743b49988d0,1436563194,-1,1436563194/1425670331,"      this.windowedValueCoder = null;"," 
   /**
    * Returns a SinkWriter that allows writing to this ShuffleSink,
-   * using the given ShuffleEntryWriter.
+   * using the given ShuffleEntryWriter. The dataset ID is used to
+   * construct names of counters that track per-worker per-dataset
+   * bytes written to shuffle.
    */
-  public SinkWriter<WindowedValue<T>> writer(ShuffleEntryWriter writer) throws IOException {
-    return new ShuffleSinkWriter(writer);
+  public SinkWriter<WindowedValue<T>> writer(ShuffleEntryWriter writer,
+                                             String datasetId) throws IOException {
+    return new ShuffleSinkWriter(writer, options, addCounterMutator, datasetId);
   }
 
   /** The SinkWriter for a ShuffleSink. */
   class ShuffleSinkWriter implements SinkWriter<WindowedValue<T>> {
-    ShuffleEntryWriter writer;
-    long seqNum = 0;
+    private static final String COUNTER_WORKER_PREFIX = ""worker-"";
+    private static final String COUNTER_DATASET_PREFIX = ""-dataset-"";
+    private static final String COUNTER_SUFFIX = ""-shuffle-bytes"";
 
-    ShuffleSinkWriter(ShuffleEntryWriter writer) throws IOException {
+    private ShuffleEntryWriter writer;
+    private long seqNum = 0;
+    private Counter<Long> perWorkerPerDatasetBytesCounter;
+
+    ShuffleSinkWriter(
+        ShuffleEntryWriter writer,
+        PipelineOptions options,
+        CounterSet.AddCounterMutator addCounterMutator,
+        String datasetId) throws IOException {
       this.writer = writer;
+      DataflowWorkerHarnessOptions dataflowOptions =
+          options.as(DataflowWorkerHarnessOptions.class);
+      this.perWorkerPerDatasetBytesCounter = addCounterMutator.addCounter(
+          Counter.longs(
+              COUNTER_WORKER_PREFIX + dataflowOptions.getWorkerId()
+              + COUNTER_DATASET_PREFIX + datasetId + COUNTER_SUFFIX,
+              SUM));
     }
 
     @Override
",
99,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,200,,,,,,,,"            secondaryKeyBytes = null;",,
100,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,207,,,,,,,,"          secondaryKeyBytes = null;",,
101,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,222,,,,baa8e2f271b211a9ed153274c87c33fb6dc14476,1454382584,-1,1454382584/1425670331,"        secondaryKeyBytes = null;","           Object sortKey = kvValue.getKey();
           Object sortValue = kvValue.getValue();
 
-          // TODO: Need to coordinate with the
-          // GroupingShuffleReader, to make sure it knows how to
-          // reconstruct the value from the sortKeyBytes and
-          // sortValueBytes.  Right now, it doesn't know between
-          // sorting and non-sorting GBKs.
-          secondaryKeyBytes = CoderUtils.encodeToByteArray(sortKeyCoder, sortKey);
+          // Sort values by key and then timestamp so that any GroupAlsoByWindows
+          // can run more efficiently.
+          ByteArrayOutputStream baos = new ByteArrayOutputStream();
+          sortKeyCoder.encode(sortKey, baos, Context.NESTED);
+          if (!windowedElem.getTimestamp().equals(BoundedWindow.TIMESTAMP_MIN_VALUE)) {
+            // Empty timestamp suffixes sort before all other sort value keys with
+            // the same prefix. So We can omit this suffix for this common value here
+            // for efficiency and only encode when its not the minimum timestamp.
+            InstantCoder.of().encode(windowedElem.getTimestamp(), baos, Context.OUTER);
+          }
+          secondaryKeyBytes = baos.toByteArray();
           valueBytes = CoderUtils.encodeToByteArray(sortValueCoder, sortValue);
-
         } else if (groupValues) {
           // Sort values by timestamp so that GroupAlsoByWindows can run efficiently.
           if (windowedElem.getTimestamp().equals(BoundedWindow.TIMESTAMP_MIN_VALUE)) {
",
102,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/SideInputUtils.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,168,,,,3b24183e90fe769911d04ca8508537411f7df896,1452881157,-1,1452881157/1425670331,"      this.shard = null;"," 
 
   static class ReaderIterable<T> implements Iterable<T> {
-    final Reader<T> reader;
+    final NativeReader<T> reader;
 
-    public ReaderIterable(Reader<T> reader) {
+    public ReaderIterable(NativeReader<T> reader) {
       this.reader = reader;
     }
 
     @Override
     public Iterator<T> iterator() {
       try {
-        return new ReaderIterator<>(reader.iterator());
+        return new NativeReaderToIteratorAdapter<>(reader.iterator());
       } catch (Exception exn) {
         throw new RuntimeException(exn);
       }
     }
   }
 
-  static class ReaderIterator<T> implements Iterator<T> {
-    final Reader.ReaderIterator<T> iterator;
-
-    public ReaderIterator(Reader.ReaderIterator<T> iterator) {
-      this.iterator = iterator;
+  private static class NativeReaderToIteratorAdapter<T> implements Iterator<T> {
+    private enum NextState {
+      UNKNOWN_BEFORE_START,
+      UNKNOWN_BEFORE_ADVANCE,
+      AVAILABLE,
+      UNAVAILABLE
     }
 
-    @Override
+    private NativeReader.NativeReaderIterator<T> reader;
+    private NextState state;
+
+    /**
+     * Creates an iterator adapter for the given reader.
+     */
+    private NativeReaderToIteratorAdapter(NativeReader.NativeReaderIterator<T> reader) {
+      this.reader = reader;
+      this.state = NextState.UNKNOWN_BEFORE_START;
+    }
+
     public boolean hasNext() {
       try {
-        return iterator.hasNext();
-      } catch (Exception exn) {
-        throw new RuntimeException(exn);
+        switch (state) {
+          case UNKNOWN_BEFORE_START:
+            if (reader.start()) {
+              state = NextState.AVAILABLE;
+              return true;
+            } else {
+              state = NextState.UNAVAILABLE;
+              return false;
+            }
+          case UNKNOWN_BEFORE_ADVANCE:
+            if (reader.advance()) {
+              state = NextState.AVAILABLE;
+              return true;
+            } else {
+              state = NextState.UNAVAILABLE;
+              return false;
+            }
+          case AVAILABLE:
+            return true;
+          case UNAVAILABLE:
+            return false;
+          default:
+            throw new AssertionError();
+        }
+      } catch (IOException e) {
+        throw new RuntimeException(e);
       }
     }
 
-    @Override
     public T next() {
-      try {
-        return iterator.next();
-      } catch (Exception exn) {
-        throw new RuntimeException(exn);
+      if (!hasNext()) {
+        throw new NoSuchElementException();
       }
+      state = NextState.UNKNOWN_BEFORE_ADVANCE;
+      return reader.getCurrent();
     }
 
     @Override
",
103,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,354,,,,947a0e81be4864f60ab1d0295777232da8b1911e,1447106034,-1,1447106034/1425670331,"      worker = null;","     }
   }
 
-  private static long lastPushbackLog = 0;
-
-  protected static boolean inPushback(Runtime rt) {
-    // If free memory is less than a percentage of total memory, block
-    // until current work drains and memory is released.
-    // Also force a GC to try to get under the memory threshold if possible.
-    long currentMemorySize = rt.totalMemory();
-    long memoryUsed = currentMemorySize - rt.freeMemory();
-    long maxMemory = rt.maxMemory();
-
-    if (memoryUsed <= maxMemory * PUSHBACK_THRESHOLD_RATIO) {
-      return false;
-    }
-
-    if (lastPushbackLog < System.currentTimeMillis() - 60 * 1000) {
-      LOG.warn(
-          ""In pushback, not accepting new work. Using {}MB / {}MB ({}MB currently used by JVM)"",
-          memoryUsed >> 20, maxMemory >> 20, currentMemorySize >> 20);
-      lastPushbackLog = System.currentTimeMillis();
-    }
-
-    return true;
-  }
-
   private void dispatchLoop() {
     LOG.info(""Dispatch starting"");
-    Runtime rt = Runtime.getRuntime();
     while (running.get()) {
-      if (inPushback(rt)) {
-        System.gc();
-        while (inPushback(rt)) {
-          sleep(10);
-        }
-      }
+      memoryMonitor.waitForResources(""GetWork"");
 
       int backoff = 1;
       Windmill.GetWorkResponse workResponse;
",
104,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,355,,,,947a0e81be4864f60ab1d0295777232da8b1911e,1447106034,-1,1447106034/1425670331,"      context = null;","     }
   }
 
-  private static long lastPushbackLog = 0;
-
-  protected static boolean inPushback(Runtime rt) {
-    // If free memory is less than a percentage of total memory, block
-    // until current work drains and memory is released.
-    // Also force a GC to try to get under the memory threshold if possible.
-    long currentMemorySize = rt.totalMemory();
-    long memoryUsed = currentMemorySize - rt.freeMemory();
-    long maxMemory = rt.maxMemory();
-
-    if (memoryUsed <= maxMemory * PUSHBACK_THRESHOLD_RATIO) {
-      return false;
-    }
-
-    if (lastPushbackLog < System.currentTimeMillis() - 60 * 1000) {
-      LOG.warn(
-          ""In pushback, not accepting new work. Using {}MB / {}MB ({}MB currently used by JVM)"",
-          memoryUsed >> 20, maxMemory >> 20, currentMemorySize >> 20);
-      lastPushbackLog = System.currentTimeMillis();
-    }
-
-    return true;
-  }
-
   private void dispatchLoop() {
     LOG.info(""Dispatch starting"");
-    Runtime rt = Runtime.getRuntime();
     while (running.get()) {
-      if (inPushback(rt)) {
-        System.gc();
-        while (inPushback(rt)) {
-          sleep(10);
-        }
-      }
+      memoryMonitor.waitForResources(""GetWork"");
 
       int backoff = 1;
       Windmill.GetWorkResponse workResponse;
",
105,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/logging/DataflowWorkerLoggingInitializer.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,135,,,,7d7e460944c8595564ec0f4bd6d228b3e625ce75,1444855249,-1,1444855249/1425670331,"    fileHandler = null;","   // Visible for testing
   static void reset() {
     configuredLoggers = Lists.newArrayList();
-    fileHandler = null;
     System.setOut(originalStdOut);
     System.setErr(originalStdErr);
+    initialized = false;
   }
 }
",
106,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/Create.java,b014bc328d9a11bc1df12c0909959413abcf2acd,1425670331,220,,,,6eef6e50e51931b01075539a26631840af8f2e64,1440002524,-1,1440002524/1425670331,"        elementType = null;","      * {@code Coder<T>} to decode each of the objects into a
      * value of type {@code T}.
      *
-     * <p> By default, {@code Create.Values} can automatically determine the {@code Coder} to use
+     * <p>By default, {@code Create.Values} can automatically determine the {@code Coder} to use
      * if all elements have the same run-time class, and a default coder is registered for that
      * class. See {@link CoderRegistry} for details on how defaults are determined.
      *
-     * <p> Note that for {@link Create.Values} with no elements, the {@link VoidCoder} is used.
+     * <p>Note that for {@link Create.Values} with no elements, the {@link VoidCoder} is used.
      */
     public Values<T> withCoder(Coder<T> coder) {
       return new Values<>(elems, Optional.of(coder));
",
